Adm Id,BR Id,Adm,PE,Site/Allotment Name,TV Channel / Freq Block,Notice Type,Plan,Intent,Frequency Range,Service Type
A0790,106539518,ARS,1,NABK ABU QASR,41,DT1,GE06D,Recorded,630-638,DVB-T Assignment
A0714,106539517,ARS,1,KING KHALED CITY,41,DT1,GE06D,Recorded,630-638,DVB-T Assignment
A0705,106539516,ARS,1,KHURAYBAH,41,DT1,GE06D,Recorded,630-638,DVB-T Assignment
A0691,106539515,ARS,1,JUBAIL,41,DT1,GE06D,Recorded,630-638,DVB-T Assignment
A0598,106539514,ARS,1,HANAKIYAH,41,DT1,GE06D,Recorded,630-638,DVB-T Assignment
A0569,106539513,ARS,1,GARAIN,41,DT1,GE06D,Recorded,630-638,DVB-T Assignment
A0498,106539512,ARS,1,BALJARSHIARRAH,41,DT1,GE06D,Recorded,630-638,DVB-T Assignment
A0497,106539511,ARS,1,BADR HUNAYN,41,DT1,GE06D,Recorded,630-638,DVB-T Assignment
A0457,106539510,ARS,1,ASH SHAMALI,41,DT1,GE06D,Recorded,630-638,DVB-T Assignment
A0378,106539509,ARS,1,AL ZAINAH,41,DT1,GE06D,Recorded,630-638,DVB-T Assignment
A0330,106539508,ARS,1,AL SEHMAH,41,DT1,GE06D,Recorded,630-638,DVB-T Assignment
A0302,106539507,ARS,1,AL OGER,41,DT1,GE06D,Recorded,630-638,DVB-T Assignment
A0263,106539506,ARS,1,AL MESHAB,41,DT1,GE06D,Recorded,630-638,DVB-T Assignment
A0227,106539505,ARS,1,AL LAITH,41,DT1,GE06D,Recorded,630-638,DVB-T Assignment
A0226,106539504,ARS,1,AL KUBAR,41,DT1,GE06D,Recorded,630-638,DVB-T Assignment
A0198,106539503,ARS,1,AL KHAREITAH,41,DT1,GE06D,Recorded,630-638,DVB-T Assignment
A0592,106539502,ARS,1,AL DAHRAN,41,DT1,GE06D,Recorded,630-638,DVB-T Assignment
A0626,106539501,ARS,1,ABU ALI,41,DT1,GE06D,Recorded,630-638,DVB-T Assignment
A0011,106539500,ARS,1,ABHA,41,DT1,GE06D,Recorded,630-638,DVB-T Assignment
A1081,106538405,ARS,1,WADI AL FEREA,40,DT1,GE06D,Recorded,622-630,DVB-T Assignment
A1061,106538404,ARS,1,UM WAAL,40,DT1,GE06D,Recorded,622-630,DVB-T Assignment
A1011,106538403,ARS,1,TAYMA,40,DT1,GE06D,Recorded,622-630,DVB-T Assignment
A0903,106538402,ARS,1,SAIL AL KABIR,40,DT1,GE06D,Recorded,622-630,DVB-T Assignment
A0783,106538401,ARS,1,NABGIAH,40,DT1,GE06D,Recorded,622-630,DVB-T Assignment
A0748,106538400,ARS,1,MAKKAH,40,DT1,GE06D,Recorded,622-630,DVB-T Assignment
A0721,106538399,ARS,1,LINAH,40,DT1,GE06D,Recorded,622-630,DVB-T Assignment
A0716,106538398,ARS,1,LAYLA,40,DT1,GE06D,Recorded,622-630,DVB-T Assignment
A0471,106538397,ARS,1,AWRRAQ,40,DT1,GE06D,Recorded,622-630,DVB-T Assignment
A0465,106538396,ARS,1,ATHNEN,40,DT1,GE06D,Recorded,622-630,DVB-T Assignment
A0445,106538395,ARS,1,ARRAR,40,DT1,GE06D,Recorded,622-630,DVB-T Assignment
A0389,106538394,ARS,1,ALHASSI,40,DT1,GE06D,Recorded,622-630,DVB-T Assignment
A0356,106538393,ARS,1,AL TRRAQ,40,DT1,GE06D,Recorded,622-630,DVB-T Assignment
A0323,106538392,ARS,1,AL SAHAEN,40,DT1,GE06D,Recorded,622-630,DVB-T Assignment
A0279,106538391,ARS,1,AL MUWAYH,40,DT1,GE06D,Recorded,622-630,DVB-T Assignment
A0132,106538390,ARS,1,AL EKREASH,40,DT1,GE06D,Recorded,622-630,DVB-T Assignment
A0113,106538389,ARS,1,AL BIRHALAT AMAR,40,DT1,GE06D,Recorded,622-630,DVB-T Assignment
A1118,106537268,ARS,1,ZAHRAN AL AMDAH,39,DT1,GE06D,Recorded,614-622,DVB-T Assignment
A1072,106537267,ARS,1,UMM LUJ,39,DT1,GE06D,Recorded,614-622,DVB-T Assignment
A1024,106537266,ARS,1,TURABAH,39,DT1,GE06D,Recorded,614-622,DVB-T Assignment
A1019,106537265,ARS,1,TOFAIH,39,DT1,GE06D,Recorded,614-622,DVB-T Assignment
A0978,106537264,ARS,1,TAIF,39,DT1,GE06D,Recorded,614-622,DVB-T Assignment
A0919,106537263,ARS,1,SALWAH,39,DT1,GE06D,Recorded,614-622,DVB-T Assignment
A0907,106537262,ARS,1,SAJIR,39,DT1,GE06D,Recorded,614-622,DVB-T Assignment
A0887,106537261,ARS,1,RUMAH,39,DT1,GE06D,Recorded,614-622,DVB-T Assignment
A0718,106537260,ARS,1,RAS SAYAH,39,DT1,GE06D,Recorded,614-622,DVB-T Assignment
A0815,106537259,ARS,1,NOUGER,39,DT1,GE06D,Recorded,614-622,DVB-T Assignment
A0765,106537258,ARS,1,MEDINAH,39,DT1,GE06D,Recorded,614-622,DVB-T Assignment
A0754,106537257,ARS,1,MALLOH,39,DT1,GE06D,Recorded,614-622,DVB-T Assignment
A0697,106537256,ARS,1,KHAYBAR,39,DT1,GE06D,Recorded,614-622,DVB-T Assignment
A0685,106537255,ARS,1,JUBAIL,39,DT1,GE06D,Recorded,614-622,DVB-T Assignment
A0681,106537254,ARS,1,JEDDEDAH ARRAR,39,DT1,GE06D,Recorded,614-622,DVB-T Assignment
A0585,106537253,ARS,1,HAFR AL BATIN,39,DT1,GE06D,Recorded,614-622,DVB-T Assignment
A0500,106537252,ARS,1,BALJARSHIARRAH,39,DT1,GE06D,Recorded,614-622,DVB-T Assignment
A0496,106537251,ARS,1,BADR HUNAYN,39,DT1,GE06D,Recorded,614-622,DVB-T Assignment
A0412,106537250,ARS,1,ALKHARSANIA,39,DT1,GE06D,Recorded,614-622,DVB-T Assignment
A0329,106537249,ARS,1,AL SEHMAH,39,DT1,GE06D,Recorded,614-622,DVB-T Assignment
A0182,106537248,ARS,1,AL KATEEF,39,DT1,GE06D,Recorded,614-622,DVB-T Assignment
A0133,106537247,ARS,1,AL FAITEN,39,DT1,GE06D,Recorded,614-622,DVB-T Assignment
A0090,106537246,ARS,1,AL BAHA,39,DT1,GE06D,Recorded,614-622,DVB-T Assignment
A0086,106537245,ARS,1,AL BAD,39,DT1,GE06D,Recorded,614-622,DVB-T Assignment
A0026,106537244,ARS,1,ABU HADRIAH,39,DT1,GE06D,Recorded,614-622,DVB-T Assignment
A0010,106537243,ARS,1,ABHA,39,DT1,GE06D,Recorded,614-622,DVB-T Assignment
A1100,106536179,ARS,1,WARIAH,38,DT1,GE06D,Recorded,606-614,DVB-T Assignment
A1041,106536178,ARS,1,UD DUHAILIYAH,38,DT1,GE06D,Recorded,606-614,DVB-T Assignment
A1034,106536177,ARS,1,TURAYF,38,DT1,GE06D,Recorded,606-614,DVB-T Assignment
A1007,106536176,ARS,1,TAYMA,38,DT1,GE06D,Recorded,606-614,DVB-T Assignment
A0974,106536175,ARS,1,TABUK,38,DT1,GE06D,Recorded,606-614,DVB-T Assignment
A0447,106536174,ARS,1,SUBAYKHAH,38,DT1,GE06D,Recorded,606-614,DVB-T Assignment
A0925,106536173,ARS,1,SHAMASY MAKKAH,38,DT1,GE06D,Recorded,606-614,DVB-T Assignment
A0913,106536172,ARS,1,SAKAKAH,38,DT1,GE06D,Recorded,606-614,DVB-T Assignment
A0902,106536171,ARS,1,SAIL AL KABIR,38,DT1,GE06D,Recorded,606-614,DVB-T Assignment
A0910,106536170,ARS,1,SAFANIYAH,38,DT1,GE06D,Recorded,606-614,DVB-T Assignment
A0862,106536169,ARS,1,RAFHA,38,DT1,GE06D,Recorded,606-614,DVB-T Assignment
A0807,106536168,ARS,1,NAJRAN 2,38,DT1,GE06D,Recorded,606-614,DVB-T Assignment
A0789,106536167,ARS,1,NABK ABU QASR,38,DT1,GE06D,Recorded,606-614,DVB-T Assignment
A0761,106536166,ARS,1,MASTURAHNADAH,38,DT1,GE06D,Recorded,606-614,DVB-T Assignment
A0751,106536165,ARS,1,MALLOH,38,DT1,GE06D,Recorded,606-614,DVB-T Assignment
A0727,106536164,ARS,1,LINAH,38,DT1,GE06D,Recorded,606-614,DVB-T Assignment
A0937,106536163,ARS,1,BERRI,38,DT1,GE06D,Recorded,606-614,DVB-T Assignment
A0464,106536162,ARS,1,ATHNEN,38,DT1,GE06D,Recorded,606-614,DVB-T Assignment
A0461,106536161,ARS,1,ATAIQ,38,DT1,GE06D,Recorded,606-614,DVB-T Assignment
A0421,106536160,ARS,1,AR RASS,38,DT1,GE06D,Recorded,606-614,DVB-T Assignment
A0393,106536159,ARS,1,ALHASSI,38,DT1,GE06D,Recorded,606-614,DVB-T Assignment
A0379,106536158,ARS,1,AL ZAINAH,38,DT1,GE06D,Recorded,606-614,DVB-T Assignment
A0351,106536157,ARS,1,AL SULAYIL,38,DT1,GE06D,Recorded,606-614,DVB-T Assignment
A0320,106536156,ARS,1,AL RUGHAI,38,DT1,GE06D,Recorded,606-614,DVB-T Assignment
A0281,106536155,ARS,1,AL MUWAYH,38,DT1,GE06D,Recorded,606-614,DVB-T Assignment
A0264,106536154,ARS,1,AL MESHAB,38,DT1,GE06D,Recorded,606-614,DVB-T Assignment
A0197,106536153,ARS,1,AL KHAREITAH,38,DT1,GE06D,Recorded,606-614,DVB-T Assignment
A0906,106536152,ARS,1,AIN,38,DT1,GE06D,Recorded,606-614,DVB-T Assignment
A1087,106535032,ARS,1,WADI AL FEREA,37,DT1,GE06D,Recorded,598-606,DVB-T Assignment
A1023,106535031,ARS,1,TURABAH,37,DT1,GE06D,Recorded,598-606,DVB-T Assignment
A0698,106535030,ARS,1,TARUT,37,DT1,GE06D,Recorded,598-606,DVB-T Assignment
A0956,106535029,ARS,1,SHEIFIAH,37,DT1,GE06D,Recorded,598-606,DVB-T Assignment
A0949,106535028,ARS,1,SHEIBA,37,DT1,GE06D,Recorded,598-606,DVB-T Assignment
A1076,106535027,ARS,1,SHAROURAH,37,DT1,GE06D,Recorded,598-606,DVB-T Assignment
A0896,106535026,ARS,1,SAFANIYAH,37,DT1,GE06D,Recorded,598-606,DVB-T Assignment
A0294,106535025,ARS,1,RAHIMAH,37,DT1,GE06D,Recorded,598-606,DVB-T Assignment
A0814,106535024,ARS,1,NOUGER,37,DT1,GE06D,Recorded,598-606,DVB-T Assignment
A0750,106535023,ARS,1,MALLOH,37,DT1,GE06D,Recorded,598-606,DVB-T Assignment
A0743,106535022,ARS,1,MAKKAH,37,DT1,GE06D,Recorded,598-606,DVB-T Assignment
A0686,106535021,ARS,1,JUBAIL,37,DT1,GE06D,Recorded,598-606,DVB-T Assignment
A0098,106535020,ARS,1,HUATH,37,DT1,GE06D,Recorded,598-606,DVB-T Assignment
A0551,106535019,ARS,1,DHAHRAN,37,DT1,GE06D,Recorded,598-606,DVB-T Assignment
A0547,106535018,ARS,1,DAMMAM,37,DT1,GE06D,Recorded,598-606,DVB-T Assignment
A0516,106535017,ARS,1,BAQA,37,DT1,GE06D,Recorded,598-606,DVB-T Assignment
A0510,106535016,ARS,1,BANI SAAD,37,DT1,GE06D,Recorded,598-606,DVB-T Assignment
A0470,106535015,ARS,1,AWRRAQ,37,DT1,GE06D,Recorded,598-606,DVB-T Assignment
A0444,106535014,ARS,1,ARRAR,37,DT1,GE06D,Recorded,598-606,DVB-T Assignment
A0419,106535013,ARS,1,ANNUARIYAH,37,DT1,GE06D,Recorded,598-606,DVB-T Assignment
A0406,106535012,ARS,1,ALKHAFJI,37,DT1,GE06D,Recorded,598-606,DVB-T Assignment
A0395,106535011,ARS,1,ALHUFUF,37,DT1,GE06D,Recorded,598-606,DVB-T Assignment
A0374,106535010,ARS,1,AL WAJH,37,DT1,GE06D,Recorded,598-606,DVB-T Assignment
A0336,106535009,ARS,1,AL SHARAF,37,DT1,GE06D,Recorded,598-606,DVB-T Assignment
A0328,106535008,ARS,1,AL SEHMAH,37,DT1,GE06D,Recorded,598-606,DVB-T Assignment
A0322,106535007,ARS,1,AL SAHAEN,37,DT1,GE06D,Recorded,598-606,DVB-T Assignment
A0296,106535006,ARS,1,AL OGER,37,DT1,GE06D,Recorded,598-606,DVB-T Assignment
A0225,106535005,ARS,1,AL KUBAR,37,DT1,GE06D,Recorded,598-606,DVB-T Assignment
A0196,106535004,ARS,1,AL KHAMASIN,37,DT1,GE06D,Recorded,598-606,DVB-T Assignment
A0139,106535003,ARS,1,AL GALAMED,37,DT1,GE06D,Recorded,598-606,DVB-T Assignment
A0131,106535002,ARS,1,AL EKREASH,37,DT1,GE06D,Recorded,598-606,DVB-T Assignment
A0116,106535001,ARS,1,AL BIRHALAT AMAR,37,DT1,GE06D,Recorded,598-606,DVB-T Assignment
A0063,106535000,ARS,1,AL ALAYA,37,DT1,GE06D,Recorded,598-606,DVB-T Assignment
A0047,106534999,ARS,1,AIN,37,DT1,GE06D,Recorded,598-606,DVB-T Assignment
A0128,106534998,ARS,1,ABU ALI,37,DT1,GE06D,Recorded,598-606,DVB-T Assignment
A0009,106534997,ARS,1,ABHA,37,DT1,GE06D,Recorded,598-606,DVB-T Assignment
A1117,106533873,ARS,1,ZAHRAN AL AMDAH,36,DT1,GE06D,Recorded,590-598,DVB-T Assignment
A0975,106533872,ARS,1,TABUK,36,DT1,GE06D,Recorded,590-598,DVB-T Assignment
A0967,106533871,ARS,1,TABBARJAL,36,DT1,GE06D,Recorded,590-598,DVB-T Assignment
A0922,106533870,ARS,1,SALWAH,36,DT1,GE06D,Recorded,590-598,DVB-T Assignment
A0901,106533869,ARS,1,SAIL AL KABIR,36,DT1,GE06D,Recorded,590-598,DVB-T Assignment
A0875,106533868,ARS,1,RIYADH,36,DT1,GE06D,Recorded,590-598,DVB-T Assignment
A0833,106533867,ARS,1,QARRAYAT,36,DT1,GE06D,Recorded,590-598,DVB-T Assignment
A0758,106533866,ARS,1,MASTURAHNADAH,36,DT1,GE06D,Recorded,590-598,DVB-T Assignment
A0726,106533865,ARS,1,LINAH,36,DT1,GE06D,Recorded,590-598,DVB-T Assignment
A0696,106533864,ARS,1,KHAYBAR,36,DT1,GE06D,Recorded,590-598,DVB-T Assignment
A0680,106533863,ARS,1,JEDDEDAH ARRAR,36,DT1,GE06D,Recorded,590-598,DVB-T Assignment
A0678,106533862,ARS,1,JEDDAH,36,DT1,GE06D,Recorded,590-598,DVB-T Assignment
A0611,106533861,ARS,1,HANIK,36,DT1,GE06D,Recorded,590-598,DVB-T Assignment
A0591,106533860,ARS,1,HAIL,36,DT1,GE06D,Recorded,590-598,DVB-T Assignment
A0581,106533859,ARS,1,HAFR AL BATIN,36,DT1,GE06D,Recorded,590-598,DVB-T Assignment
A0396,106533858,ARS,1,ALHUFUF,36,DT1,GE06D,Recorded,590-598,DVB-T Assignment
A0282,106533857,ARS,1,AL MUWAYH,36,DT1,GE06D,Recorded,590-598,DVB-T Assignment
A0087,106533856,ARS,1,AL BAHA,36,DT1,GE06D,Recorded,590-598,DVB-T Assignment
A0085,106533855,ARS,1,AL BAD,36,DT1,GE06D,Recorded,590-598,DVB-T Assignment
A0058,106533854,ARS,1,AL ABADEL,36,DT1,GE06D,Recorded,590-598,DVB-T Assignment
A1110,106532674,ARS,1,YANBU,35,DT1,GE06D,Recorded,582-590,DVB-T Assignment
A1040,106532673,ARS,1,UD DUHAILIYAH,35,DT1,GE06D,Recorded,582-590,DVB-T Assignment
A1033,106532672,ARS,1,TURAYF,35,DT1,GE06D,Recorded,582-590,DVB-T Assignment
A1020,106532671,ARS,1,TOFAIH,35,DT1,GE06D,Recorded,582-590,DVB-T Assignment
A1006,106532670,ARS,1,TAYMA,35,DT1,GE06D,Recorded,582-590,DVB-T Assignment
A0981,106532669,ARS,1,TAIF,35,DT1,GE06D,Recorded,582-590,DVB-T Assignment
A0368,106532668,ARS,1,SUBAYKHAH,35,DT1,GE06D,Recorded,582-590,DVB-T Assignment
A0944,106532667,ARS,1,SHAROURAH,35,DT1,GE06D,Recorded,582-590,DVB-T Assignment
A0912,106532666,ARS,1,SAKAKAH,35,DT1,GE06D,Recorded,582-590,DVB-T Assignment
A0894,106532665,ARS,1,SAFANIYAH,35,DT1,GE06D,Recorded,582-590,DVB-T Assignment
A0892,106532664,ARS,1,SAADAN,35,DT1,GE06D,Recorded,582-590,DVB-T Assignment
A0424,106532663,ARS,1,RAHIMAH,35,DT1,GE06D,Recorded,582-590,DVB-T Assignment
A0810,106532662,ARS,1,NIBAK,35,DT1,GE06D,Recorded,582-590,DVB-T Assignment
A0192,106532661,ARS,1,NAJRAN 2,35,DT1,GE06D,Recorded,582-590,DVB-T Assignment
A0764,106532660,ARS,1,MEDINAH,35,DT1,GE06D,Recorded,582-590,DVB-T Assignment
A0825,106532659,ARS,1,HUATH,35,DT1,GE06D,Recorded,582-590,DVB-T Assignment
A0147,106532658,ARS,1,FAIFA,35,DT1,GE06D,Recorded,582-590,DVB-T Assignment
A0519,106532657,ARS,1,BAQA,35,DT1,GE06D,Recorded,582-590,DVB-T Assignment
A0509,106532656,ARS,1,BANI SAAD,35,DT1,GE06D,Recorded,582-590,DVB-T Assignment
A0415,106532655,ARS,1,ANNUARIYAH,35,DT1,GE06D,Recorded,582-590,DVB-T Assignment
A0404,106532654,ARS,1,ALKHAFJI,35,DT1,GE06D,Recorded,582-590,DVB-T Assignment
A0400,106532653,ARS,1,ALHUFUF,35,DT1,GE06D,Recorded,582-590,DVB-T Assignment
A0352,106532652,ARS,1,AL SULAYIL,35,DT1,GE06D,Recorded,582-590,DVB-T Assignment
A0337,106532651,ARS,1,AL SHARAF,35,DT1,GE06D,Recorded,582-590,DVB-T Assignment
A0301,106532650,ARS,1,AL OGER,35,DT1,GE06D,Recorded,582-590,DVB-T Assignment
A0286,106532649,ARS,1,AL MUWAYLIH,35,DT1,GE06D,Recorded,582-590,DVB-T Assignment
A0278,106532648,ARS,1,AL MUWAYH,35,DT1,GE06D,Recorded,582-590,DVB-T Assignment
A0246,106532647,ARS,1,AL MAJMA'AH,35,DT1,GE06D,Recorded,582-590,DVB-T Assignment
A0220,106532646,ARS,1,AL KHURMAH,35,DT1,GE06D,Recorded,582-590,DVB-T Assignment
A0195,106532645,ARS,1,AL KHAMASIN,35,DT1,GE06D,Recorded,582-590,DVB-T Assignment
A0885,106532644,ARS,1,AL KATEEF,35,DT1,GE06D,Recorded,582-590,DVB-T Assignment
A0122,106532643,ARS,1,AL BIRK,35,DT1,GE06D,Recorded,582-590,DVB-T Assignment
A0112,106532642,ARS,1,AL BIRHALAT AMAR,35,DT1,GE06D,Recorded,582-590,DVB-T Assignment
A0080,106532641,ARS,1,AL AWAGLIYAH,35,DT1,GE06D,Recorded,582-590,DVB-T Assignment
A0053,106532640,ARS,1,AIN DAR,35,DT1,GE06D,Recorded,582-590,DVB-T Assignment
A0043,106532639,ARS,1,AFIF,35,DT1,GE06D,Recorded,582-590,DVB-T Assignment
A0541,106532638,ARS,1,ABU ALI,35,DT1,GE06D,Recorded,582-590,DVB-T Assignment
A0019,106532637,ARS,1,ABRAQ,35,DT1,GE06D,Recorded,582-590,DVB-T Assignment
A1099,106531504,ARS,1,WARIAH,34,DT1,GE06D,Recorded,574-582,DVB-T Assignment
A1094,106531503,ARS,1,WADI HABOUNAH,34,DT1,GE06D,Recorded,574-582,DVB-T Assignment
A0446,106531502,ARS,1,SHEIBA,34,DT1,GE06D,Recorded,574-582,DVB-T Assignment
A0934,106531501,ARS,1,SHAQRA,34,DT1,GE06D,Recorded,574-582,DVB-T Assignment
A0859,106531500,ARS,1,RAFHA,34,DT1,GE06D,Recorded,574-582,DVB-T Assignment
A0842,106531499,ARS,1,QARRAYAT AN NABK,34,DT1,GE06D,Recorded,574-582,DVB-T Assignment
A0676,106531498,ARS,1,JEDDAH,34,DT1,GE06D,Recorded,574-582,DVB-T Assignment
A0622,106531497,ARS,1,HAQL,34,DT1,GE06D,Recorded,574-582,DVB-T Assignment
A0603,106531496,ARS,1,HANAKIYAH,34,DT1,GE06D,Recorded,574-582,DVB-T Assignment
A0441,106531495,ARS,1,ARRAR,34,DT1,GE06D,Recorded,574-582,DVB-T Assignment
A0427,106531494,ARS,1,AR RUWAYDAH,34,DT1,GE06D,Recorded,574-582,DVB-T Assignment
A0373,106531493,ARS,1,AL WAJH,34,DT1,GE06D,Recorded,574-582,DVB-T Assignment
A0146,106531492,ARS,1,AL QUNFUDAH,34,DT1,GE06D,Recorded,574-582,DVB-T Assignment
A0062,106531491,ARS,1,AL ALAYA,34,DT1,GE06D,Recorded,574-582,DVB-T Assignment
A0012,106531490,ARS,1,ABHA,34,DT1,GE06D,Recorded,574-582,DVB-T Assignment
A1116,106530249,ARS,1,ZAHRAN AL AMDAH,33,DT1,GE06D,Recorded,566-574,DVB-T Assignment
A1043,106530248,ARS,1,UD DUHAILIYAH,33,DT1,GE06D,Recorded,566-574,DVB-T Assignment
A0365,106530247,ARS,1,SUBAYKHAH,33,DT1,GE06D,Recorded,566-574,DVB-T Assignment
A0942,106530246,ARS,1,SHAROURAH,33,DT1,GE06D,Recorded,566-574,DVB-T Assignment
A0891,106530245,ARS,1,SAADAN,33,DT1,GE06D,Recorded,566-574,DVB-T Assignment
A0880,106530244,ARS,1,RIYADH,33,DT1,GE06D,Recorded,566-574,DVB-T Assignment
A0749,106530243,ARS,1,MAKKAH,33,DT1,GE06D,Recorded,566-574,DVB-T Assignment
A0742,106530242,ARS,1,MAHD AD DAHAB,33,DT1,GE06D,Recorded,566-574,DVB-T Assignment
A0692,106530241,ARS,1,KHAYBAR,33,DT1,GE06D,Recorded,566-574,DVB-T Assignment
A0679,106530240,ARS,1,JEDDEDAH ARRAR,33,DT1,GE06D,Recorded,566-574,DVB-T Assignment
A0660,106530239,ARS,1,JEBEL GARAH,33,DT1,GE06D,Recorded,566-574,DVB-T Assignment
A0610,106530238,ARS,1,HANIK,33,DT1,GE06D,Recorded,566-574,DVB-T Assignment
A0584,106530237,ARS,1,HAFR AL BATIN,33,DT1,GE06D,Recorded,566-574,DVB-T Assignment
A0459,106530236,ARS,1,GIZAN,33,DT1,GE06D,Recorded,566-574,DVB-T Assignment
A0460,106530235,ARS,1,ASH SHAMALI,33,DT1,GE06D,Recorded,566-574,DVB-T Assignment
A0364,106530234,ARS,1,AL ULA,33,DT1,GE06D,Recorded,566-574,DVB-T Assignment
A0354,106530233,ARS,1,AL TEBAIQ,33,DT1,GE06D,Recorded,566-574,DVB-T Assignment
A0289,106530232,ARS,1,AL NOUFOD,33,DT1,GE06D,Recorded,566-574,DVB-T Assignment
A0216,106530231,ARS,1,AL KHURMAH,33,DT1,GE06D,Recorded,566-574,DVB-T Assignment
A0214,106530230,ARS,1,AL KHARKER,33,DT1,GE06D,Recorded,566-574,DVB-T Assignment
A0194,106530229,ARS,1,AL KHAMASIN,33,DT1,GE06D,Recorded,566-574,DVB-T Assignment
A0103,106530228,ARS,1,AL BATHAN,33,DT1,GE06D,Recorded,566-574,DVB-T Assignment
A0099,106530227,ARS,1,AL BAQAAH,33,DT1,GE06D,Recorded,566-574,DVB-T Assignment
A1109,106529084,ARS,1,YANBU,32,DT1,GE06D,Recorded,558-566,DVB-T Assignment
A0977,106529083,ARS,1,TAIF,32,DT1,GE06D,Recorded,558-566,DVB-T Assignment
A0916,106529082,ARS,1,SAKAKAH,32,DT1,GE06D,Recorded,558-566,DVB-T Assignment
A0860,106529081,ARS,1,RAFHA,32,DT1,GE06D,Recorded,558-566,DVB-T Assignment
A0768,106529080,ARS,1,MEDINAH,32,DT1,GE06D,Recorded,558-566,DVB-T Assignment
A0677,106529079,ARS,1,JEDDAH,32,DT1,GE06D,Recorded,558-566,DVB-T Assignment
A0590,106529078,ARS,1,HAIL,32,DT1,GE06D,Recorded,558-566,DVB-T Assignment
A0514,106529077,ARS,1,BANI SAAD,32,DT1,GE06D,Recorded,558-566,DVB-T Assignment
A0484,106529076,ARS,1,BADANAH,32,DT1,GE06D,Recorded,558-566,DVB-T Assignment
A1073,106529075,ARS,1,AL QUNFUDAH,32,DT1,GE06D,Recorded,558-566,DVB-T Assignment
A0277,106529074,ARS,1,AL MUWAYH,32,DT1,GE06D,Recorded,558-566,DVB-T Assignment
A0254,106529073,ARS,1,AL MEQEAL,32,DT1,GE06D,Recorded,558-566,DVB-T Assignment
A0245,106529072,ARS,1,AL MAJMA'AH,32,DT1,GE06D,Recorded,558-566,DVB-T Assignment
A0115,106529071,ARS,1,AL BIRHALAT AMAR,32,DT1,GE06D,Recorded,558-566,DVB-T Assignment
A0084,106529070,ARS,1,AL BAD,32,DT1,GE06D,Recorded,558-566,DVB-T Assignment
A0078,106529069,ARS,1,AL AWAGLIYAH,32,DT1,GE06D,Recorded,558-566,DVB-T Assignment
A0042,106529068,ARS,1,AFIF,32,DT1,GE06D,Recorded,558-566,DVB-T Assignment
A0020,106529067,ARS,1,ABRAQ,32,DT1,GE06D,Recorded,558-566,DVB-T Assignment
A0008,106529066,ARS,1,ABHA,32,DT1,GE06D,Recorded,558-566,DVB-T Assignment
A0004,106529065,ARS,1,ABEAL,32,DT1,GE06D,Recorded,558-566,DVB-T Assignment
A1098,106527889,ARS,1,WARIAH,31,DT1,GE06D,Recorded,550-558,DVB-T Assignment
A1093,106527888,ARS,1,WADI HABOUNAH,31,DT1,GE06D,Recorded,550-558,DVB-T Assignment
A0970,106527887,ARS,1,TABUK,31,DT1,GE06D,Recorded,550-558,DVB-T Assignment
A0948,106527886,ARS,1,SHEIBA,31,DT1,GE06D,Recorded,550-558,DVB-T Assignment
A0895,106527885,ARS,1,SAFANIYAH,31,DT1,GE06D,Recorded,550-558,DVB-T Assignment
A0890,106527884,ARS,1,SAADAN,31,DT1,GE06D,Recorded,550-558,DVB-T Assignment
A0452,106527883,ARS,1,RAS SAYAH,31,DT1,GE06D,Recorded,550-558,DVB-T Assignment
A0873,106527882,ARS,1,RAMLAH,31,DT1,GE06D,Recorded,550-558,DVB-T Assignment
A0515,106527881,ARS,1,RAHIMAH,31,DT1,GE06D,Recorded,550-558,DVB-T Assignment
A0858,106527880,ARS,1,RAFHA,31,DT1,GE06D,Recorded,550-558,DVB-T Assignment
A0841,106527879,ARS,1,QARRAYAT AN NABK,31,DT1,GE06D,Recorded,550-558,DVB-T Assignment
A0601,106527878,ARS,1,NAJRAN 2,31,DT1,GE06D,Recorded,550-558,DVB-T Assignment
A0757,106527877,ARS,1,MAQNA,31,DT1,GE06D,Recorded,550-558,DVB-T Assignment
A0747,106527876,ARS,1,MAKKAH,31,DT1,GE06D,Recorded,550-558,DVB-T Assignment
A0737,106527875,ARS,1,MAHD AD DAHAB,31,DT1,GE06D,Recorded,550-558,DVB-T Assignment
A0690,106527874,ARS,1,JUBAIL,31,DT1,GE06D,Recorded,550-558,DVB-T Assignment
A0428,106527873,ARS,1,HUATH,31,DT1,GE06D,Recorded,550-558,DVB-T Assignment
A0621,106527872,ARS,1,HAQL,31,DT1,GE06D,Recorded,550-558,DVB-T Assignment
A1126,106527871,ARS,1,FAIFA,31,DT1,GE06D,Recorded,550-558,DVB-T Assignment
A0544,106527870,ARS,1,DAMMAM,31,DT1,GE06D,Recorded,550-558,DVB-T Assignment
A0540,106527869,ARS,1,BURAYDAH,31,DT1,GE06D,Recorded,550-558,DVB-T Assignment
A0538,106527868,ARS,1,BISHAH,31,DT1,GE06D,Recorded,550-558,DVB-T Assignment
A0479,106527867,ARS,1,AZIZIAH,31,DT1,GE06D,Recorded,550-558,DVB-T Assignment
A0426,106527866,ARS,1,AR RUWAYDAH,31,DT1,GE06D,Recorded,550-558,DVB-T Assignment
A0414,106527865,ARS,1,ANNUARIYAH,31,DT1,GE06D,Recorded,550-558,DVB-T Assignment
